,2m Air Temperature,Relative Humidity,GHI,DNI,DHI,IR(h),10m Wind speed,10m wind direction,Air pressure,Month,Day,Declination,Hour angle,Rb_front,Rb_rear,DOY,Solar Zenith angle,G_Front,Total_G
2030-05-09 11:15:00,16.88953554587104,78.1778731778263,630.1098496107535,202.68904148050058,440.4830410907562,363.3010200688317,5.847739266893315,317.78405256613195,100203.10890670348,5.0,9.0,17.245529188505444,-11.249999917178883,1.0,0.0,129,23.66365085456154,,
2030-05-09 11:30:00,17.018581116294456,77.32832921409164,703.3679975890573,312.0589299627764,410.66938160898667,360.07820856337753,5.985883851833169,317.7667884536659,100203.73803540069,5.0,9.0,17.245529188505444,-7.5,1.0,0.0,129,22.503815956591808,,
2030-05-09 11:45:00,17.145836128570647,76.48962064331116,788.9421467728324,453.044353463664,367.52103132272384,356.16629277623457,6.131086510856439,317.8661301143669,100204.49814639756,5.0,9.0,17.245529188505444,-3.750000082821117,1.0,0.0,129,21.77779840086544,,
2030-05-09 12:00:00,17.26,75.7,855.0,571.59,325.0,352.2,6.28,318.0,100204.0,5.0,9.0,17.245529188505444,0.0,1.0,0.0,129,21.530270811494542,,
2030-05-09 12:15:00,17.361072730582528,74.95946728415818,901.54155727056,667.6958695717846,283.1062876408153,348.1793302346738,6.432624319263855,318.1683981105652,100202.24359620799,5.0,9.0,17.245529188505444,3.750000248463323,1.0,0.0,129,21.777798422606587,,
2030-05-09 12:30:00,17.44905432031822,74.26802249578569,928.5668185845122,741.3619621790174,241.83989424516963,344.10428348025584,6.588959468648002,318.37132444606243,100199.22893502159,5.0,9.0,17.245529188505444,7.50000066256888,1.0,0.0,129,22.503816124826443,,
2030-05-09 12:45:00,17.5100087498948,73.70506645952035,939.3086706062086,788.5895736967417,209.65355372693915,340.87709498570996,6.728314883708149,318.63858855852857,100196.09980632438,5.0,9.0,17.245529188505444,11.250000745389997,1.0,0.0,129,23.663651154292474,,
2030-05-09 13:00:00,17.53,73.35,937.0,805.38,195.0,339.4,6.83,319.0,100194.0,5.0,9.0,17.245529188505444,15.0,1.0,0.0,129,25.196408089045267,,
2030-05-09 13:15:00,17.509028070633825,73.20282311722463,921.6408067658872,791.7332410887927,197.87923306435215,339.672998523126,6.89401481752356,319.45555877047696,100192.92951604846,5.0,9.0,17.245529188505444,18.74999842639886,1.0,0.0,129,27.037344983719468,,
2030-05-09 13:30:00,17.44709296179626,73.26353581119426,893.2310909038697,747.6492969631196,218.2912529199956,341.69609055508784,6.920359336278827,320.0052648699593,100192.88835446973,5.0,9.0,17.245529188505444,22.499996024586608,1.0,0.0,129,29.126402053798618,,
2030-05-09 13:45:00,17.384111372060566,73.34248059956674,860.7058295899175,699.8082043558867,240.55764631564128,343.5711373095058,6.9365241868946805,320.5523385344621,100193.40301565616,5.0,9.0,17.245529188505444,26.24999561048105,1.0,0.0,129,31.4121805566606,,
2030-05-09 14:00:00,17.36,73.25,833.0,674.89,249.0,343.4,6.97,321.0,100194.0,5.0,9.0,17.245529188505444,30.0,1.0,0.0,129,33.852696101603534,,
2030-05-09 14:15:00,17.374758845614554,72.986094012494,810.1136021341177,672.8946838954595,243.61831397307185,341.18267862657046,7.020786775594786,321.3482492665732,100194.6793075013,5.0,9.0,17.245529188505444,33.750009193143484,1.0,0.0,129,36.41448378663636,,
2030-05-09 14:30:00,17.428387908904234,72.55076263704876,792.0466359922705,693.8222560422653,224.41258823485674,336.9191731892172,7.088884513679037,321.59708633418154,100195.44093816,5.0,9.0,17.245529188505444,37.500023189911445,0.9989705723877665,0.0,129,39.07113642598273,,
2030-05-09 14:45:00,17.4728230177418,72.00254994307915,774.206351854288,725.2637001679384,199.2505683792133,331.99608115725533,7.165039994923771,321.7973802346992,100195.48209973871,5.0,9.0,17.245529188505444,41.25002559172373,0.9873214257072959,0.0,129,41.80181226981359,,
2030-05-09 15:00:00,17.46,71.4,752.0,754.81,176.0,327.8,7.24,322.0,100194.0,5.0,9.0,17.245529188505444,45.0,0.9736370849255916,0.0,129,44.589967568775855,,
2030-05-09 15:15:00,17.38991885567885,70.74311280781134,725.4275804294068,782.4611555384503,154.66088309721687,324.33092971745134,7.3137645289077255,322.2049456300841,100190.99463894387,5.0,9.0,17.245529188505444,48.74994641474029,0.957539464102204,0.0,129,47.42234185291073,,
2030-05-09 15:30:00,17.262579584778337,70.03188836651314,694.4890931425082,808.2171667832888,135.23321767086387,321.58887030960926,7.386333581646946,322.41221712495144,100186.46601657031,5.0,9.0,17.245529188505444,52.499864835944635,0.9385365113421311,0.0,129,50.288148897703316,,
2030-05-09 15:45:00,17.10645052148866,69.3797197419584,657.5560592843555,818.4470946364829,121.18894340907893,319.50237574696257,7.455735843562693,322.66338005734303,100183.2043859116,5.0,9.0,17.245529188505444,56.249850839176645,0.9159777322929471,0.0,129,53.178541602737056,,
2030-05-09 16:00:00,16.95,68.9,613.0,799.52,116.0,318.0,7.52,323.0,100184.0,5.0,9.0,17.245529188505444,60.0,0.888988173753809,0.0,129,56.08607654958849,,
2030-05-09 16:15:00,16.79322802031236,68.59272914063801,560.8209152894419,751.4358828738398,119.66638744362706,317.0817430687216,7.579126050958862,323.42207695292234,100188.85285883554,5.0,9.0,17.245529188505444,63.75031231841476,0.8563661905469941,0.0,129,59.00428515635701,,
2030-05-09 16:30:00,16.63613458242574,68.45790716387242,501.01880515268124,674.1947432580025,132.18810573996012,316.7476049531274,7.633113996439281,323.92961091611005,100197.76296241819,5.0,9.0,17.245529188505444,67.5007877944208,0.8164172440724803,0.0,129,61.927475541338126,,
2030-05-09 16:45:00,16.473473853326247,68.4566316051706,439.2072924395799,587.9237320131639,145.11577116631312,316.23966436096947,7.680544943700061,324.4723394212428,100207.29158479175,5.0,9.0,17.245529188505444,71.25086937321646,0.7666839274005431,0.0,129,64.85008784493174,,
2030-05-09 17:00:00,16.3,68.55,381.0,512.75,150.0,314.8,7.72,325.0,100214.0,5.0,9.0,17.245529188505444,75.0,0.7034560929648122,0.0,129,67.76696559344668,,
2030-05-09 17:15:00,16.115713022447,68.7380123483606,326.39692783394173,448.6735472185109,146.8407922410208,312.428611870219,7.751479165339102,325.51259265238207,100217.88820804293,5.0,9.0,17.245529188505444,78.74817967477145,0.6208463068150978,0.0,129,70.67365850759204,,
2030-05-09 17:30:00,15.920612920667239,69.02066865025242,275.39807594140495,395.69437366869647,135.6381478893755,309.1254999716265,7.774982439717364,326.0101173783886,100218.95620892056,5.0,9.0,17.245529188505444,82.4954083975307,0.5089426125260728,0.0,129,73.56587667805864,,
2030-05-09 17:45:00,15.737706358553861,69.33049062701801,227.20018607816573,349.5530132845339,119.36642959304244,305.55963808722066,7.738494494236944,326.5025834152009,100220.0461053379,5.0,9.0,17.245529188505444,86.24493292152471,0.3495023080471829,0.0,129,76.44187715723824,,
2030-05-09 18:00:00,15.59,69.6,181.0,305.99,101.0,302.4,7.59,327.0,100224.0,5.0,9.0,17.245529188505444,90.0,0.1051494900284015,0.0,129,79.29981538971218,,
2030-05-09 18:15:00,15.477493845005661,69.82919676919836,136.79751770690785,265.005333815095,80.53885911024818,299.6465857099643,7.329498957006528,327.5023671327858,100230.81789290684,5.0,9.0,17.245529188505444,93.76060963295674,0.0,0.3141001753220976,129,82.13519721142504,,
2030-05-09 18:30:00,15.40018789357084,70.01808093461312,94.59273919888919,226.59901472981878,57.98300692378699,297.2993952171138,6.956991365256532,328.0096848135585,100240.49978405845,5.0,9.0,17.245529188505444,97.52676182039482,0.0,1.0,129,84.94331944664623,,
2030-05-09 18:45:00,15.3227879953506,70.29792463272132,58.091591091425954,188.5431882796332,36.935651275432306,295.5525071157063,6.57348809087827,328.51216008755193,100251.68178318083,5.0,9.0,17.245529188505444,101.27953309763552,0.0,1.0,129,87.70537191521306,,
2030-05-09 19:00:00,15.21,70.8,31.0,148.61,21.0,294.6,6.28,329.0,100263.0,5.0,9.0,17.245529188505444,105.0,0.0,1.0,129,90.40307800592336,,
2030-05-09 19:15:00,15.061823907519049,71.5243070364492,13.317965924611325,106.79944989091933,10.176053097490083,294.4418738699949,6.076527092621726,329.4732045509027,100274.454434516,5.0,9.0,17.245529188505444,108.68816252748837,0.0,1.0,129,93.03225885394986,,
2030-05-09 19:30:00,14.878259717907737,72.47084574206889,5.045488865259932,63.11153795239111,4.4638105679025495,295.0781287256909,5.963069368743445,329.93177374026016,100286.04508672877,5.0,9.0,17.245529188505444,112.34402068010053,0.0,1.0,129,95.58860735983947,,
2030-05-09 19:45:00,14.69056566934256,73.45696157665414,2.0002673732785725,25.020357037667335,1.7696627543637424,295.87531921854145,5.885576960493442,330.4244560594875,100298.61319557717,5.0,9.0,17.245529188505444,116.07786849266239,0.0,1.0,129,98.14220166961572,,
2030-05-09 20:00:00,14.53,74.3,0.0,0.0,0.0,296.2,5.79,331.0,100313.0,5.0,9.0,17.245529188505444,120.0,0.0,1.0,129,100.75485190926183,,
2030-05-09 20:15:00,14.396562709880065,74.99996101210645,0.0,0.0,0.0,296.0521710700665,5.67633848726312,331.6584055617976,100329.20549999728,5.0,9.0,17.245529188505444,124.11041520211336,0.0,1.0,129,103.40709167316146,,
2030-05-09 20:30:00,14.29025379898275,75.5568446129735,0.0,0.0,0.0,295.431832428741,5.544592422282804,332.39967274488026,100347.22969556897,5.0,9.0,17.245529188505444,128.40911409900235,0.0,1.0,129,106.07534004909658,,
2030-05-09 20:45:00,14.19881798859406,76.0478059073538,0.0,0.0,0.0,294.595577573045,5.3980501461610855,333.19110355552283,100362.88904335619,5.0,9.0,17.245529188505444,132.25325594639025,0.0,1.0,129,108.35930153167985,,
2030-05-09 21:00:00,14.11,76.55,0.0,0.0,0.0,293.8,5.24,334.0,100372.0,5.0,9.0,17.245529188505444,135.0,0.0,1.0,129,109.92619588323892,,
2030-05-09 21:15:00,14.023799833200567,77.06342689091207,0.16391360284339515,2.0502490727459532,0.14501307364198424,293.04509970960606,5.070441983799552,334.8263620783118,100374.56256550043,5.0,9.0,17.245529188505444,136.6493462598317,0.0,1.0,129,110.83909276109226,,
2030-05-09 21:30:00,13.940217488195762,77.58808658009002,0.14854547743279134,1.857916712600771,0.13141141931119446,292.3308767018632,4.889376097559737,335.6701897904582,100370.57673985747,5.0,9.0,17.245529188505444,137.20129472588536,0.0,1.0,129,111.13970077090353,,
2030-05-09 21:45:00,13.859026399093075,78.11870297922297,0.05890461330579186,0.7366259961552034,0.052104055324807455,291.6012153431887,4.711122162540054,336.42892260737557,100364.80254428578,5.0,9.0,17.245529188505444,140.40259582899625,0.0,1.0,129,112.83262568211539,,
2030-05-09 22:00:00,13.78,78.65,0.0,0.0,0.0,290.8,4.55,337.0,100362.0,5.0,9.0,17.245529188505444,150.0,0.0,1.0,129,117.33117046554987,,
2030-05-09 22:15:00,13.703138290916531,79.18197764242115,0.0,0.0,0.0,289.92723067229724,4.4060096099395745,337.38342196833173,100362.16910700014,5.0,9.0,17.245529188505444,165.99350723889654,0.0,1.0,129,122.46249291571498,,
2030-05-09 22:30:00,13.628441271842672,79.71463590648636,0.0,0.0,0.0,288.98290736008016,4.279150992358778,337.57918851237065,100365.30986528621,5.0,9.0,17.245529188505444,188.38311754568582,0.0,1.0,129,123.43076497544422,,
2030-05-09 22:45:00,13.557023616847477,80.2274762173084,0.0,0.0,0.0,288.19713036782304,4.167716878598592,337.48536080022427,100369.29569092918,5.0,9.0,17.245529188505444,195.33116907963216,0.0,1.0,129,122.16696791232712,,
2030-05-09 23:00:00,13.49,80.7,0.0,0.0,0.0,287.8,4.07,337.0,100372.0,5.0,9.0,17.245529188505444,165.0,0.0,1.0,129,122.24320278285307,,
2030-05-09 23:15:00,13.427370421300242,81.13220725456117,0.005096572064110247,0.06151858244308142,0.0043914063373830265,287.79151625661103,3.986000356563003,336.12310611169795,100373.4227924987,5.0,9.0,17.245529188505444,97.38961030678934,0.0,1.0,129,84.84166303209787,,
2030-05-09 23:30:00,13.369134880748206,81.52409798099188,0.005057367454973713,0.0576302760351125,0.004177688678062673,288.17167913765616,3.9157179482876003,334.85467913531807,100373.56406842527,5.0,9.0,17.245529188505444,-7.5,1.0,0.0,129,22.503815956591808,,
2030-05-09 23:45:00,13.321331899822063,81.86643971692666,0.002489479118350322,0.024926831609587315,0.0018751266797109836,289.06600244987317,3.852576565868397,333.40891259127915,100372.92331013919,5.0,9.0,17.245529188505444,-112.38961030678927,0.0,1.0,129,95.6201483487602,,
2030-05-10 00:00:00,13.29,82.15,0.0,0.0,0.0,290.6,3.79,332.0,100372.0,5.0,10.0,17.516495456484222,-180.0,0.0,1.0,130,123.7077045435158,,
2030-05-10 00:15:00,13.275139181282011,82.37477883021194,0.0,0.0,0.0,292.7736717880368,3.72798825068241,330.62794136148057,100370.79413800768,5.0,10.0,17.516495456484222,-210.33116907963216,0.0,1.0,130,116.94874225708837,,
2030-05-10 00:30:00,13.276749443668102,82.54077620756243,0.0,0.0,0.0,295.5870178139834,3.666541317915626,329.29273667572096,100369.30572416222,5.0,10.0,17.516495456484222,-203.3831175456858,0.0,1.0,130,119.59709124617484,,
2030-05-10 00:45:00,13.28248498422014,82.6738854811317,0.0,0.0,0.0,298.30685493293834,3.6168237261910288,328.06116365210084,100364.16444823565,5.0,10.0,17.516495456484222,-180.9935072388965,0.0,1.0,130,123.70000700290005,,
2030-05-10 01:00:00,13.28,82.8,0.0,0.0,0.0,300.2,3.59,327.0,100352.0,5.0,10.0,17.516495456484222,-165.0,0.0,1.0,130,121.98003735694952,,
2030-05-10 01:15:00,13.26929449100768,82.91911976416728,0.00936984733635327,0.04138273031881522,0.004294741829038636,301.2664530151685,3.586070139342539,326.1092457194184,100332.81237945524,5.0,10.0,17.516495456484222,-155.40259582899625,0.0,1.0,130,119.17584862421558,,
2030-05-10 01:30:00,13.250368457243182,83.03124477363357,0.02340501603631491,0.10151267259305359,0.010629995742936413,301.50621397844384,3.6050341442186467,325.3889008103562,100306.60158660138,5.0,10.0,17.516495456484222,-152.2012947258853,0.0,1.0,130,117.9794954533748,,
2030-05-10 01:45:00,13.22625819485709,83.15274739628308,0.025737676718119093,0.11088627857076519,0.011650251785365984,301.2928679524972,3.6339810769854313,324.7241054961157,100280.84000044684,5.0,10.0,17.516495456484222,-151.6493462598317,0.0,1.0,130,117.7610382899324,,
2030-05-10 02:00:00,13.2,83.3,0.0,0.0,0.0,301.0,3.66,324.0,100263.0,5.0,10.0,17.516495456484222,-150.0,0.0,1.0,130,117.08761871798058,,
2030-05-10 02:15:00,13.1715938726719,83.47300258478434,0.0,0.0,0.0,300.62761012095217,3.6830909132623546,323.21658432200877,100253.08158526091,5.0,10.0,17.516495456484222,-147.25325594639023,0.0,1.0,130,115.899834030955,,
2030-05-10 02:30:00,13.141039812872801,83.67175515063607,0.0,0.0,0.0,300.17569831535377,3.7032538167724933,322.37385846214215,100251.08475622951,5.0,10.0,17.516495456484222,-143.40911409900238,0.0,1.0,130,114.1063062018066,,
2030-05-10 02:45:00,13.1149658466373,83.8471301411698,0.0,0.0,0.0,300.03593735207846,3.7167898118963856,321.5942033712044,100252.54554908337,5.0,10.0,17.516495456484222,-139.11041520211333,0.0,1.0,130,111.93369609340782,,
2030-05-10 03:00:00,13.1,83.95,0.0,0.0,0.0,300.6,3.72,321.0,100253.0,5.0,10.0,17.516495456484222,-135.0,0.0,1.0,130,109.70662132559413,,
2030-05-10 03:15:00,13.096142272960902,83.98036472712673,0.31347823737190095,1.345494248396636,0.14162981584993056,301.86788625911845,3.7128843810833376,320.5912483485289,100252.44810897941,5.0,10.0,17.516495456484222,-131.0778684926624,0.0,1.0,130,107.45847859589199,,
2030-05-10 03:30:00,13.103392665520005,83.93822432254996,0.7907131777797332,3.3938005921287093,0.3572421665817753,303.83959612943374,3.6954429551463965,320.367948416791,100250.8898760216,5.0,10.0,17.516495456484222,-127.34402068010047,0.0,1.0,130,105.2173607571931,,
2030-05-10 03:45:00,13.113946725319106,83.86447175669821,0.8725915292976987,3.7452066397964288,0.39423343402273237,305.5415079350321,3.675280051636258,320.2106742766577,100248.13670505298,5.0,10.0,17.516495456484222,-123.68816252748833,0.0,1.0,130,102.93681582088429,,
2030-05-10 04:00:00,13.12,83.8,0.0,0.0,0.0,306.0,3.66,320.0,100244.0,5.0,10.0,17.516495456484222,-120.0,0.0,1.0,130,100.55795334624172,,
2030-05-10 04:15:00,13.121552489562685,83.74480905245534,0.0,0.0,0.0,305.21507232433737,3.649602800237625,319.735925586818,100238.47976086262,5.0,10.0,17.516495456484222,-116.2795330976355,0.0,1.0,130,98.08650205318224,,
2030-05-10 04:30:00,13.118604194007164,83.6988989140642,0.0,0.0,0.0,303.18672490804414,3.6440884523491306,319.4184510371117,100231.5759876409,5.0,10.0,17.516495456484222,-112.5267618203948,0.0,1.0,130,95.52795766339719,,
2030-05-10 04:45:00,13.118853801448061,83.65353931864097,0.0,0.0,0.0,301.41501503772884,3.629029878286071,319.1417509688495,100225.88422059872,5.0,10.0,17.516495456484222,-108.76060963295672,0.0,1.0,130,92.90092287572604,,
2030-05-10 05:00:00,13.13,83.6,0.0,0.0,0.0,301.4,3.59,319.0,100224.0,5.0,10.0,17.516495456484222,-105.0,0.0,1.0,130,90.22479210051681,,
2030-05-10 05:15:00,13.152042789662989,83.5382809581413,10.648890223308278,45.7054217151668,4.8111189970686015,303.14167979485745,3.5269988174909175,318.99319813056326,100225.92332584473,5.0,10.0,17.516495456484222,-101.24493292152468,0.0,1.0,130,87.50567570252868,,
2030-05-10 05:30:00,13.184982170437017,83.46838219306485,26.860843028474612,115.28770745978305,12.135603668037426,306.6400544223013,3.4400263307588244,319.1213453605392,100231.65419813296,5.0,10.0,17.516495456484222,-97.49540839753074,0.0,1.0,130,84.74920828717656,,
2030-05-10 05:45:00,13.232930465992538,83.31429233145599,45.642374319403636,177.06113947450777,23.64228650498754,310.5684018385945,3.3580406786473187,319.1888199102455,100238.5579713547,5.0,10.0,17.516495456484222,-93.74817967477142,0.0,0.3029723939086089,130,81.95818378291929,,
2030-05-10 06:00:00,13.3,83.0,64.0,199.34,41.0,313.6,3.31,319.0,100244.0,5.0,10.0,17.516495456484222,-90.0,0.10514949002840142,0.0,130,79.13495398950782,,
2030-05-10 06:15:00,13.3861907724594,82.52550519869689,81.93372007026372,182.12428903625974,64.20874415307482,315.73484890651787,3.2959042948168698,318.5548856298027,100247.98028406888,5.0,10.0,17.516495456484222,-86.25086937321645,0.346004728528871,0.0,130,76.28401295215501,,
2030-05-10 06:30:00,13.491502783370741,81.89080792754666,99.44353453019475,125.414006583287,93.26851896421198,316.97294855814795,3.315753563097926,317.85347679965355,100250.49882356133,5.0,10.0,17.516495456484222,-82.50078779442076,0.504369979890233,0.0,130,73.40969174539866,,
2030-05-10 06:45:00,13.61356340259671,81.1357066926231,125.73158172502842,84.12672083867076,119.69403429324316,317.62457393070406,3.38522604983002,316.9753295696776,100252.01795127311,5.0,10.0,17.516495456484222,-78.75031231841471,0.6159976744633154,0.0,130,70.51665744465429,,
2030-05-10 07:00:00,13.75,80.3,170.0,113.18,135.0,318.0,3.52,316.0,100253.0,5.0,10.0,17.516495456484222,-75.0,0.6985849898655188,0.0,130,67.60956317399275,,
2030-05-10 07:15:00,13.900812575580607,79.38368784967734,232.24878935510947,212.57384406727473,139.18641608448252,318.0992267660357,3.7200754136078666,314.92748809062084,100253.44496974204,5.0,10.0,17.516495456484222,-71.24985083917666,0.7618996700270348,0.0,130,64.6926899986473,,
2030-05-10 07:30:00,14.066001129338535,78.38677024165514,312.4779497903569,382.30825304049495,132.25328254669068,317.9222542288111,3.98545229065362,313.75779384154,100253.35286049919,5.0,10.0,17.516495456484222,-67.49986483594463,0.8117647126536823,0.0,130,61.77046603947398,,
2030-05-10 07:45:00,14.238189118427195,77.39646751280537,390.7181353304258,545.2535354934678,127.44350773555351,317.434154577181,4.240603022372563,312.4592026716891,100253.08432100675,5.0,10.0,17.516495456484222,-63.74994641474031,0.8518662748952196,0.0,130,58.84750231686402,,
2030-05-10 08:00:00,14.41,76.5,447.0,624.28,138.0,316.6,4.41,311.0,100253.0,5.0,10.0,17.516495456484222,-60.0,0.8846490821906153,0.0,130,55.92880137041605,,
2030-05-10 08:15:00,14.581433774056949,75.69736770323902,481.3235437990794,619.387646560092,163.92275934003015,315.4197904972682,4.4936432235359325,309.3801858264725,100253.09989747897,5.0,10.0,17.516495456484222,-56.25002559172373,0.9117963644734722,0.0,130,53.01999813274269,,
2030-05-10 08:30:00,14.752490440598045,74.98857062252245,493.68876672766396,530.5764751737436,205.211785755644,313.89352606898547,4.491532692980357,307.5997601511067,100253.38401344362,5.0,10.0,17.516495456484222,-52.50002318991149,0.9345041461386732,0.0,130,50.12749521314176,,
2030-05-10 08:45:00,14.91730188684012,74.38548823054465,499.45960629241665,417.4120662005233,250.89491929343583,312.72049860621,4.466155815934604,305.7694544001875,100253.47612268646,5.0,10.0,17.516495456484222,-48.75000919314351,0.9536442351856379,0.0,130,47.258745384817594,,
2030-05-10 09:00:00,15.07,73.9,514.0,339.46,290.0,312.6,4.48,304.0,100253.0,5.0,10.0,17.516495456484222,-45.0,0.9698658937502338,0.0,130,44.42259064116344,,
2030-05-10 09:15:00,15.210584780077692,73.53210593088856,537.3099478504142,296.72027657217353,322.52702787533644,313.5320302503553,4.533065245176545,302.29139695054414,100251.95564538424,5.0,10.0,17.516495456484222,-41.24999561048105,0.983661351916822,0.0,130,41.62971301927757,,
2030-05-10 09:30:00,15.339056227073192,73.28180602321027,569.3894498436592,289.1928959170439,348.47600291944525,315.5165893572761,4.62535155146424,300.64364525181986,100250.34305883915,5.0,10.0,17.516495456484222,-37.49999602458661,0.9954091997005766,0.0,130,38.89325904557623,,
2030-05-10 09:45:00,15.457999560532095,73.15310310392685,591.7742269150746,287.21406730339237,367.4369765038314,317.49285378555874,4.732462082019813,299.1740709271857,100247.80894287452,5.0,10.0,17.516495456484222,-33.74999842639886,1.0,0.0,130,36.22964264122166,,
2030-05-10 10:00:00,15.57,73.15,586.0,261.12,379.0,318.4,4.83,298.0,100244.0,5.0,10.0,17.516495456484222,-30.0,1.0,0.0,130,33.65959096441561,,
2030-05-10 10:15:00,15.675057545476903,73.27249671142974,552.0667690984354,210.91069400686683,383.16507340795107,318.2380280005998,4.917965305404799,297.12143247026285,100238.91623021568,5.0,10.0,17.516495456484222,-26.250000745390025,1.0,0.0,130,31.209455210317493,,
2030-05-10 10:30:00,15.77317219696281,73.52059323821607,489.97453421038074,136.58614932399288,379.9321967276845,317.00693778735814,4.996357998234209,296.53836833797413,100232.5576335215,5.0,10.0,17.516495456484222,-22.50000066256888,1.0,0.0,130,28.912741489008706,,
2030-05-10 10:45:00,15.829700749967309,73.97089314589434,432.14503221713574,65.74852997912248,378.4832216835758,316.5223786804374,5.059071691946515,296.1861200366984,100226.92022006659,5.0,10.0,17.516495456484222,-18.75000024846335,1.0,0.0,130,26.811657688017714,,
2030-05-10 11:00:00,15.81,74.7,411.0,26.0,388.0,318.6,5.1,296.0,100224.0,5.0,10.0,17.516495456484222,-15.0,1.0,0.0,130,24.958118761068818,,
2030-05-10 11:15:00,15.714069947060882,75.70791380053305,426.53943755897365,17.34055938662545,408.48253167695725,323.23980174604594,5.119142922394666,295.9800082278789,100223.79697332179,5.0,10.0,17.516495456484222,-11.249999917178883,1.0,0.0,130,23.413104842336857,,
2030-05-10 11:30:00,15.54191059114995,76.99463454749348,478.76334489405656,39.770208138998825,439.93081671444736,330.44178391857514,5.11650045913051,296.1261447203351,100226.31114003193,5.0,10.0,17.516495456484222,-7.5,1.0,0.0,130,22.242712308833305,,
2030-05-10 11:45:00,15.386295939664045,78.15903802070716,548.6055797821111,88.1072528218728,466.1636933947139,337.12287413181684,5.105607766301099,296.45920885262376,100230.16973672611,5.0,10.0,17.516495456484222,-3.750000082821117,1.0,0.0,130,21.5094339535795,,
2030-05-10 12:00:00,15.34,78.8,617.0,157.17,471.0,340.2,5.1,297.0,100234.0,5.0,10.0,17.516495456484222,0.0,1.0,0.0,130,21.25930454351578,,
2030-05-10 12:15:00,15.403022772157811,78.91752048537198,683.9466055477228,246.95844967338047,454.4397365303057,339.67316152312486,5.099677160227212,297.74851816246394,100237.80192985361,5.0,10.0,17.516495456484222,3.750000248463323,1.0,0.0,130,21.509433975546273,,
2030-05-10 12:30:00,15.575364256137481,78.51159947682311,749.4453964252798,357.4726018420141,416.4829029856311,335.54235870119123,5.104639246982735,298.70476334001535,100241.57552628694,5.0,10.0,17.516495456484222,7.50000066256888,1.0,0.0,130,22.242712478689228,,
2030-05-10 12:45:00,15.77752361204841,77.78737872986268,805.7214890901969,468.03795308964084,370.53461794814086,331.040376528662,5.124781710246891,299.5586268475592,100244.06135957678,5.0,10.0,17.516495456484222,11.250000745389997,1.0,0.0,130,23.413105144643968,,
2030-05-10 13:00:00,15.93,76.95,845.0,557.98,330.0,329.4,5.17,300.0,100244.0,5.0,10.0,17.516495456484222,15.0,1.0,0.0,130,24.958118761068818,,
2030-05-10 13:15:00,16.032793419992245,75.99946328723505,867.2809291546891,627.2987425730921,294.8790491412085,330.6212291152052,5.240294116242065,300.0288827973379,100241.39144755655,5.0,10.0,17.516495456484222,18.74999842639886,1.0,0.0,130,26.811656722672257,,
2030-05-10 13:30:00,16.085903872025156,74.93576859156784,872.5642765542643,675.9941808089168,265.1717653717663,334.7040638742776,5.335664058973084,299.6452752395728,100236.23570224649,5.0,10.0,17.516495456484222,22.499996024586608,1.0,0.0,130,28.91273875974076,,
2030-05-10 13:45:00,16.101062388045488,73.91668960011668,863.8154856767073,701.7875286402831,244.12859891644095,338.43486669621126,5.453201972217561,299.1890300620213,100229.96210581316,5.0,10.0,17.516495456484222,26.24999561048105,1.0,0.0,130,31.209451951791678,,
2030-05-10 14:00:00,16.09,73.1,844.0,702.4,235.0,338.6,5.59,299.0,100224.0,5.0,10.0,17.516495456484222,30.0,1.0,0.0,130,33.65959096441561,,
2030-05-10 14:15:00,16.0527167078887,72.48569979121774,813.1178195241425,677.8315948880675,237.78596862244342,335.1994637856439,5.746058142320401,299.0781850535088,100218.349384807,5.0,10.0,17.516495456484222,33.750009193143484,1.0,0.0,130,36.22965016562829,,
2030-05-10 14:30:00,15.989212511711578,72.0737889737699,771.1689442491347,628.0823133044858,252.4865047837713,328.233258053143,5.921376399178765,299.4235852225478,100213.01026023418,5.0,10.0,17.516495456484222,37.500023189911445,0.9954091212608496,0.0,130,38.89327862701418,,
2030-05-10 14:45:00,15.92610205967867,71.59998366943711,724.3855968495596,570.6243750686609,269.4437885532135,321.20042329407056,6.103506456447747,300.05719278031285,100208.16600554426,5.0,10.0,17.516495456484222,41.25002559172373,0.9836612502494874,0.0,130,41.62973514221738,,
2030-05-10 15:00:00,15.89,70.8,679.0,522.93,279.0,317.6,6.28,301.0,100204.0,5.0,10.0,17.516495456484222,45.0,0.9698658937502338,0.0,130,44.42259064116344,,
2030-05-10 15:15:00,15.880906332675575,69.67383796545853,635.0121537004559,484.9991880985026,281.1551391241308,317.4319881709314,6.450857029835527,302.2520068816093,100200.51224360139,5.0,10.0,17.516495456484222,48.74994641474029,0.9536445296147527,0.0,130,47.258697605405125,,
2030-05-10 15:30:00,15.898821057705387,68.22149756581271,592.4220579509273,456.83193936416893,275.909205925606,320.6963878068646,6.616077545954326,303.8132134251407,100197.70273634844,5.0,10.0,17.516495456484222,52.499864835944635,0.9345050244625612,0.0,130,50.12737351444331,,
2030-05-10 15:45:00,15.922325253882509,66.79590838326055,550.1209332259351,432.0037209477508,266.20866976427817,324.0125935393656,6.768259289095962,305.4678132561018,100195.54186092126,5.0,10.0,17.516495456484222,56.249850839176645,0.9117975182760959,0.0,130,53.01986290665605,,
